Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Keller-Haller,Rosmarie,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kern Knecht,Leandra,GLP,06a,"Mitreden - Mitgestalten - Mitentscheiden Dank der direkten Demokratie die wir in der Schweiz geniessen, haben wir das Privileg, aktiv mitzureden, mitzugestalten und mitzuentscheiden wie und wohin wir uns als Land und Gesellschaft entwickeln wollen.","Der Klimawandel mit all seinen Folgen ist unser dringenstes und grösstes Problem. Wir erhalten in regelmässigen Abständen einen bitteren Vorgeschmack davon wie unsere Zukunft aussehen wird, wenn wir nicht schnellst möglich das Ruder herum reissen und die Klimaziele konsequent umsetzen.","Zeigen, dass der Kanton Aargau mehr zu bieten hat als Rüebli, AKWs, weisse Socken und Autobahnen",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Kessler-Bosch,Tanja,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kissling,Gabriela,GLP,06e,"Ich will zu einer nachhaltigen Schweiz beitragen. Dazu gehört nicht nur der Umweltschutz, der uns unter Anderem auch eine schönere Natur schenkt, sondern auch eine Gerechte Gesellschaft. Dazu brauchen wir gesunde Firmen aber auch faire Arbeitsbedingungen, welche allen ein gutes Leben ermöglicht.","Für mich ist eine der grössten Herausforderungen der Übergang zu erneuerbaren Energien und mehr Nachhaltigkeit. Wir müssen die Menschen und die Firmen davon überzeugen, dass ein nachhaligeres Leben sinnvoll, möglich und schön ist und die richtigen Voraussetzungen dafür schaffen.","Die nationalen Ziele werden uns auch kantonal weiterhelfen. Mit den Firmen, innovativen Zentren und Menschen, welche wir im Aargau haben, ist uns allen mit einer nachhaltigeren Welt geholfen.",0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Energie, Umwelt"
Kleinman,Liora,GLP,06h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Klopfenstein,Leona,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Klopfenstein,Marianne,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Klossner,Rudolf,Mitte,04j,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Knüsel-Bachofer,Christine,Mitte,04b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Koch,Olivia,Junge_GLP,06b,"Durch meinen Vater wurde ich schon früh politisiert, ich intressiere mich seit meiner Jugendzeit für die Schweizer Politik. Ich finde, dass es wichtig ist, dass junge Leute einen Platz in der Politik haben und möchte das Parlament verjüngen, um Vorstösse aus meiner Generation durchzusetzen.","Mir liegen die Gleichstellung und das Klima besonders am Herzen. Die Schweiz macht heute viel zu wenig gegen den Klimawandel und muss diese Herausforderung endlich ernsthaft anpacken und sich verbessern. Denn die Folgen werden deutlich schlimmer sein, als heute Massnahmen zu ergreifen.","Für den Aaragu wünsche ich mir mehr Offenheit im Bereich Umwelt und Verkehr, um auf mehr klimafreundlichere Alternativen zu setzen und diese zu fördern.",1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,Familie
Koch Wick,Karin,Mitte,04f,"Aus meinem beruflichen Alltag bin ich es gewohnt, mich schnell in verschiedenste Themen einzudenken, die Problemstellungen zu erfassen und mich konsequent für die geeignetsten Lösungen einzusetzen. Dabei kommen mir auch meine Erfahrungen im Grossen Rat und die breie Vernetzung sehr zugute.","Allseits präsent sind die besorgniserregenden Kostensteigerungen in den Bereichen Gesundheit, Energie, Zinsen, Mieten und Gütern des täglichen Bedarfs. Diese gilt es umgehend zu bremsen. Dies umso mehr, als der Ukrainekrieg, die Flüchtlingstragik und die Klimaerwärmung alle zusätzlich stark belasten.","Der Kanton Aargau ist ein attraktiver Wirtschaftsstandort mit grossem Potenzial. Gleichzeitig verfügen wir über ein vielfältiges kulturelles Angebot, wunderschöne Altstädte und Flusslandschaften. Diese wertvolle Vielfältigkeit soll schweizweit geschätzt und gestärkt werden.",0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Kocher,Gül,SP,02g,"Ich möchte, dass alle Völker, die in der Schweiz leben, in Kunst und Kultur Organisationen zusammenkommen, sich besser kennenlernen und vorurteilsfrei in Frieden  miteinander leben. Ich möchte eine Brücke zwischen ihnen. Die Kunst hat der Menschheit schon immer Frieden gebracht","Klimawandel. Mit dem Wasserproblem und gefolgt von finanziellen Schwierigkeiten im Kanton. Aufgrund finanzielle Schwierigkeiten kann es sein, dass der künstlerischen Arbeit im Kanton eine geringere Bedeutung beigemessen wird und  Kulturgüter folglich weniger geschützt werden","Mehr Unterstützung für alle Künstlerischen und Kulturellen Werke im Kanton Aargau und finanzielle unterstützung für Menschen, die ihre Kunst in verschiedenen Bereichen machen",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kohler,Cécile,Mitte,04h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Koller,Paul,Mitte,04c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Korner-Wyss,Lukas,FDP,03f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kosch,Mirjam,Gruene,05a,"In der Schweiz halten wir eine funktionierende Demokratie für selbstverständlich. Doch vielerorts sind Demokratien instabil und wer der Regierung widerspricht, lebt in Gefahr. Damit wir auch in Zukunft in einer stabilen Demokratie leben, braucht es engagierte Politiker:innen. Deshalb kandidiere ich.","Klimakrise, Fachkräftemangel, Gesundheitsversorgung – Probleme gibt es derzeit viele. Als reiches Land mit tollen Hochschulen und einem bewährten dualen Bildungssystem haben wir die besten Voraussetzungen, diese zu lösen. Statt jede Veränderung zu fürchten, müssen wir den Wandel mutig mitgestalten.","Ich möchte einen Aargau, der selbstbewusst die Zukunft der Schweiz mitgestaltet. Statt als konservativer Autobahnkanton sollte sich der Aargau als progressiver, sozialer und erneuerbarer Energiekanton positionieren. Dafür setze ich mich ein.",3.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"Energie, Patriotismus"
Kottmann,Lars,EVP,07f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Krähenbühl,Oliver,SP,02g,"Ich will meine langjährige politische und persönliche Lebens-Erfahrung dazu einbringen, die vielen sozialen Errungenschaften, das Bildungssystem und das vielfältige Kulturangebot zu erhalten und weiterzuentwickeln, z.B. Kinderbetreuung muss bezahlbar sein.","Der Generation meiner Grosskinder will ich eine lebenswerte Welt hinterlassen. Die Energie- und Umweltpolitik steht an erster Stelle ebenso der Umbau der Ressourcen vernichtenden hyperkapitalistischen Wirtschaft in eine freie, demokratische Gesellschaft, die nicht mehr verbraucht, als nachwächst.","Zentrale Themen sind für mich: eine umweltverträgliche Bau- und Verkehrspolitik, gute Anbindungen an das nationale und internationale Bahnnetz, den Erhalt und Ausbau unseres guten Bildungssystems mit optimalen Tagesstrukturen, bezahlbare Krippenplätze sowie ein lebendiges Kulturleben.",0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,"Bildung, Familie"
Kreis,Olivier,FDP,03f,"Eine Gesellschaft braucht Regeln für das Zusammenleben, die Vorschläge dazu werden in der Politik erstritten und ausgearbeitet. Wir brauchen Freiheiten und weniger Regulierungen. Einen Rahmen, in dem man sich frei bewegen darf. Deshalb und dafür will ich mich einbringen.","Lösungen muss man finden für ein funktionierendes, sicheres Gesundheitswesen, ohne bei der Arbeit behindernde Regulierungen, die auf dem Rücken des Kunden ausgetragen werden. Hierzu muss die Zusammenarbeit zwischen Medizinalpersonen gestärkt und vergütet sowie Doppelspurigkeiten vermieden werden.",Behindernde Regulierungen sowie Doppelspurigkeiten vermeiden. Druck zu mehr Regeln und Verboten aus dem Ausland entgegenhalten. Die Freiheit im Rahmen der Gesellschaft stärken und so im Aargau die Wirtschaft stärken nach Schweizer Recht und der Besonderheiten unseres Aargauer Umfelds.,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Patriotismus
Kremer,Franziska,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kröcher,Claudia,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kroll,Anja,Gruene,05a,"Politisches Engagement bedeutet für mich gesellschaftliches Engagement - zum Wohle aller Menschen und Lebewesen auf diesem Planeten. Wie wir den raschen Verlust an Biodiversität hinnehmen, sogar forcieren, macht mich seit vielen Jahrzehnten wütend. So sägen wir den Ast ab, auf dem wir sitzen.","Unser Gesundheitssystem ist in der aktuellen Form nicht mehr finanzierbar. Wir brauchen eine offene Debatte darüber, welche medizinische Versorgung wir uns in Zukunft leisten wollen. Klar ist für mich schon heute: die Prävention muss deutlich gestärkt werden. Stichworte: Zuckerkonsum, Depression.","Der Aargau verfügt über eine gute Ausgangslage, um Vorbild für den notwendigen Wandel auf vielen Ebenen zu werden. Beispiele: Aufwertung des Veloverkehrs statt A1-Ausbau, Schutz des Trinkwassers, Förderung von nachhaltigen Lebensmittelanbau und -konsum, konsequent nachhaltige Energiepolitik.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Kuhn,Elmar,SP,02c,"Politik ist eine faszinierende Plattform, um die persönliche Überzeugung zu prüfen, durch die Diskussion etwas in Bewegung zu bringen und schliesslich etwas Sinnvolles zu erreichen. Ein langer Schnauf und ein kompetentes Team machen vieles möglich  (Bsp. acht Jahre Schulpflege Gränichen)!","Ich würde mich konsequent für das Klimaziel «Netto-Null 2050» einsetzen sowie für die Lanzierung der Kreislaufwirtschaft, dies unter Mitberücksichtigung der internationalen Handels- und Güterströme. Wichtig ist hierbei die soziale Gerechtigkeit national und international im Auge zubehalten.","Der Kanton Aargau soll in Bern zu den initiativen Kantonen gehören. Vorreiter-Kantone sollen für ihre Sonder-Efforts auch belohnt werden, bspw. wie es das derzeitige Recht bei der Förderung der Haussanierungen formuliert.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kühni,Philippe,GLP,06a,"Mich beschäftigt es, wenn Dinge nicht so gut laufen, wie sie eigentlich könnten. Bereits in meiner Kantizeit war ich ein engagierter Diskussionspartner. Damals wollte ich noch nichts von Politik wissen. Politisiert hat mich die Erkenntnis, dass die Politik unsere Zukunft massgeblich gestaltet.",Angesichts des sich verschärfenden Fach- und Arbeitskräftemangels ist der Erhalt und die Qualität unserer Basisinfrastruktur gefährdet. Die Beziehungen zu unseren Nachbarn erodieren und in der Gesellschaft versuchen sich antiliberale Kräfte hervorzutun. All das gefährdet unseren Wohlstand.,"Dem visionslosen Stillstand und der weit verbreiteten Klientelpolitik entgegenwirken. Die Schweiz muss wieder grosse Schritte nach vorne wagen, wenn sie das heutige Wohlstandsniveau halten und weiter verbessern will. Ich bin jemand, der es sich nicht einfach bequem macht, sondern anpackt.",0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wirtschaft
Kundert,Anke,GLP,06e,"Ich kandidiere, weil ich mich mit dem lösungsorientierten Ansatz der GLP identifiziere. Zu Beginn habe ich mich mit den Inhalten beschäftigt und entschied beizutreten. Wenn ich etwas bewegen möchte, musste ich aktiv werden.",Die grösste Herausforderung sehe ich in der Priorisierung der Lösung der dringenden Probleme. Wie werden die begrenzten Mittel eingesetzt? Dazu sollten die Enscheidungen transparent sein und Folgen kritisch diskutiert werden.,"Unternehmen im Aargau sollten auf ihren Weg der energetischen Transformation so weit wie möglich unterstützt werden. Als grenznaher Kanton ist die Zusammenarbeit mit den Nachbarn ein Erfolgsfaktor. Dass die bisherigen Beziehungen bestehen bleiben und ausgebaut werden, ist mir ein Anliegen.",0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Küng,Monika,Gruene,05c,"Seit meiner Jugend politisiere ich: Angesicht von Klimakrise, Gletscherschwund  und rasanter  Veränderung der Besitzverhältnisse auf dem Planeten Erde, braucht  es das aktive politische Mitreden aller, damit Demokratie funktioniert und somit sozialer Frieden gefördert und Gewalt verhindert wird.","Die Ernährungsformen  in der Schweiz sollen einfacher werden. Neue Konsumgewohnheiten müssen gefördert werden. Weniger Transporte und weniger Verarbeitung von Nahrungsmitteln, dafür mehr Handarbeit in der Küche. Unser Überfluss darf nicht andere Menschengruppen in ihrer Existenz gefährden.","Mein Kanton soll ein grüneres, ganzheitlicheres und nachhaltigeres Gesicht bekommen.",1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Umwelt
Künzi,Hörby,GLP,06g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kürsteiner,Beat,Mitte,04g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kutay,Merve,Mitte,04c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Labhart,Denise,Mitte,04h,"Als berufstätige Mutter dreier Kinder ist ist mir die Vereinbarkeit von Beruf und Familie ein grosses Anliegen. Ich setze mich für starke Wirtschaftsstandorte, attraktive  Arbeitsplätze, faire Steuern und eine nachhaltige Umweltpolitik ein.","Die Reform unserer Altersvorsorge und eine nachhaltige Umweltpolitik sind aus meiner Sicht die dringendsten Themen, die angegangen werden müssen, neben der Stärkung unserer Wirtschaftsstandorte und Lösungen für den Fachkräftemangel.","Für den Kanton Aargau setze ich mich für einen starken Wirtschaftsstandort mit attraktiven  Arbeitsplätzen und guten familienergänzenden Kinderbetreuungsangeboten, wie auch faire Steuern, ein.",0.0,1.0,0.0,0.0,10.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,Wirtschaft
Lack,Linda,GLP,06h,"Die Gesellschaft,  in der wir leben, empfinde ich als sehr wichtig. Die Politik hat direkten Einfluss auf die Gestaltung unserer Gesellschaft. Durch politisches Engagement kann ich dazu beitragen, dass unsere Interessen und Werte vertreten sind und positive Veränderungen stattfinden.","Die grösste Herausforderung für die Schweiz in den nächsten Jahren ist der Klimawandel und die damit verbundenen Auswirkungen auf die Umwelt, die Wirtschaft und die Gesellschaft. Weitere Themen die ich als wichtig erachte sind ein gutes Bildungssystem und gleichstellungspolitische Anliegen.","Ich möchte die Interessen und Anliegen der Einwohnerinnen und Einwohner des Aargau auf nationaler Ebene vertreten. Das beinhaltet beispielsweise die Förderung der wirtschaftlichen Entwicklung des Kantons, den Schutz der Umwelt und die Sicherstellung eines guten Bildungssystems.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Bildung
Landolfo,Isabell,Mitte,04a,"Meine Motivation ist die Schweiz zukünftig mitgestalten zu können. Ich kandidiere mit Leistung, Loyalität und Leidenschaft für den Nationalrat, weil ich mich für den Mittelstand einsetzen will. Wie ich zur Mitte kam? An einem Parteitag hat Marianne Binder-Keller mir den entscheidenden Impuls gegeben","Es gibt mehrere Herausforderungen, darunter die Veränderung unserer Gesellschaft und die damit verbundenen Werte und Ziele. Die Politik muss diese Entwicklung wahrnehmen und Lösungen finden. Die Verantwortung für unsere Demokratie trägt jeder und daher ist es wichtig, mitzudiskutieren und zu wählen.","Damit der Kanton Aargau ein attraktiver Wirtschaftsstandort bleibt, müssen die Rahmenbedingungen für KMUs stetig verbessert werden. Dazu gehören bezahlbare Tagesstrukturen, um Familie und Beruf besser vereinbaren zu können. Auch ältere Arbeitnehmende brauchen eine faire Chance auf dem Arbeitsmarkt.",1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Wirtschaft
Landolfo,Vincenzo,Mitte,04h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lang,Claudine,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lang,Markus Werner,GLP,06g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Läng-Studer,Hanna,EVP,07d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Langmoen,Nora,SP,02e,"Ich setze mich ein für eine Schweiz, in der alle Menschen würdevoll ohne Diskriminierung leben und dazugehören dürfen – unabhängig davon, ob sie eine Behinderung oder ausländische Wurzeln haben, arm oder krank sind und unabhängig der sexuellen Orientierung.","Wir müssen die erneuerbaren Energien schneller ausbauen, mehr bezahlbaren Wohnraum fördern und Ausbildungen sicherstellen, um den Fachkräftemangel zu stoppen.","Der Kanton Aargau ist ein starker Wirtschaftskanton. Um ihn weiter zu stärken, benötigen wir gute ÖV-Verbindungen, wie beispielsweise den Direktzug von Baden nach Bern, flächendeckende und qualitative KiTa-Plätze und eine innovative Forschung.",0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"Wirtschaft, Energie"
Lanz,Lucia,SP,02a,"Für mich steht der Mensch im Zentrum. Nach der Familienphase engagierte ich mich für grössere Gemeinschaften - der Gemeindepolitik, später als Geschäftsführerin für Menschen mit psychischen Beeinträchtigungen und im Vollzug. Jetzt stelle ich mich für einen noch grösseren Wirkungskreis zur Verfügung.","Wirtschaftliche und gesellschaftliche Veränderungen fordern viel von uns. Die Wettbewerbsfähigkeit der Schweiz ist ebenso wichtig, wie sozialer Frieden und Wohlergehen für uns alle. Eine stabile Energie-Versorgungssicherheit sowie eine gute Position in der Europapolitik gibt innere Stabilität.","Ein starker Kt. AG braucht: Stärkung der schulischen Grundbildung, Förderung von Ausbildungen und Fachkräften, Vereinbarkeit von Familie und Beruf. Weiter E-Mobilität, Energieversorungssicherheit und Energiespeicherung, kostenloses ÖV-Netz im Regionalverkehr, sowie	Digitalisierung im Gesundheitswesen.",0.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,"Familie, Energie"
Laube,Sebastian,FDP,03f,"Die aktuelle Politik in Bern beunruhigt mich. Polarisierung steht heute leider vor der Lösungsfindung. Ich möchte mich für die Lösungsfindung einsetzen, denn Probleme die es zu lösen gibt hat es genügend. Mit der zunehmenden Polarisierung lösen wir die vielen Probleme nicht.",Aus meiner Sicht ist eines der zentralen Themen die Versorgungssicherheit der Schweiz. Das Thema Stromproduktion muss endlich lösungsorientiert angegangen werden und nicht stets von allen Seiten blockiert werden. Eine gute Lösung besteht aus Kompromissen aller beteiligten Parteien.,"Gerne würde ich mich in Bern für unseren Kanton Aargau stark machen, damit wir ein innovativer und attraktiver Wirtschaftsstandort bleiben. Dazu gehören gute Anbindungen an Bahn- und Strasseninfrastruktur, sowie gute Rahmenbedingungen des Kantons und der Gemeinden.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
Laube,Rolf,Mitte,04d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Laube,Philipp,Mitte,04d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Le,Hai,Junge_GLP,06b,"In der Schweizer Politik herrscht Reformstau. Statt zukunftsfähige Lösungen zu liefern, stehen Partikularinteressen im Vordergrund und Reformen werden blockiert. Hier möchte ich ansetzen und vor allem in der Bildungs-, Sozial- und Umweltpolitik Akzente setzen.","Der Klimawandel mit den direkten (Wetter) und indirekten (Energie, Migration) Auswirkungen ist Herausforderung Nr. 1. Die Schweiz hat das Potential, als Innovationsstandort eine Vorreiterrolle einzunehmen. Progressive Ideen müssen gefördert werden, um eine grüne Wirtschaft zu erreichen.",Die Schweiz und die Welt braucht innovative Start Ups und Cleantech-Unternehmen. Das Aargau ist bereits eine treibende Kraft für Cleantech-Innovation. Dieses Potential gilt es noch auszubauen.,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wirtschaft
Legler,Nicolas,EVP,07f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lehmann,Nelly,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lehmann,Nicole,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lehmann-Maldonado,Stephan,EVP,07f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Leimgruber,Daniela,SP,02f,"Nach einem einjährigen Aufenthalt mit Einsatz als Volontärin in Kambodscha, habe ich mich entschieden der SP beizutreten. Ich möchte aktiv dazu beitragen, die sozialen Ungerechtheiten global, in der Schweiz, aber auch in unserer Region, zu bekämpfen.","Die Gleichstellung von Frauen in unserer immer noch stark patriarchal geprägten Gesellschaft und damit einhergehend die Vereinbarkeit von Beruf und Familie. Ohne progressive Klimapolitik, um unseren Kindern eine lebenswerte Zukunft zu ermöglichen, bringen diese Bemühungen aber nichts.","Der Aargau, mit seinen eher kleinen Zentren und ländlich geprägten Gebieten, darf bei der Planung und Optimierung des öffentlichen Verkehrs nicht vergessen gehen. Um die Klimaziele zu erreichen, müssen mehr Menschen auf den ÖV umsteigen. Das erreichen wir nur, wenn dieser attraktiv ist.",0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,Familie
Lenzin,Esther,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Leuenberger,René,FDP,03e,"Es ist wichtig, dass sich in der Politik wieder vermehrt Unternehmer und Lenker engagieren, die wissen wie man Probleme löst und nicht nur verwaltet! Gerade im Nationalrat fehlen Praktiker die liefern statt lafern. Eigenverantwortung und Engagement müssen gestärkt werden.","Fachkräftemangel und Infrastrukturdefizite müssen aktiv angegangen werden, damit unser Wohlstand mit Fleiss und Tüchtigkeit erhalten und gesichert werden kann. Dazu braucht es ganzheitliche Lösungen, die alle Bereiche mit einbeziehen für zukunftsorientierte Projekte. Dazu gehört die Energieversorgung.","Der Aargau muss als wichtiger Wirtschaftskanton entsprechend integriert werden in nötige und anstehende Infrastrukturausbauten. Dazu gehören die Nationalstrassen, die Bahninfrastruktur und die Entwicklung des Sisslerfeld im Fricktal. Nicht zu vergessen der Ausbau der Wasserstrasse Basel-Sisslerfeld.",0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Wirtschaft
Leuenberger,Isabelle,Junge_GLP,06b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Liebi,Markus Adrian,Junge_SVP,01b,"Mit der direkten Demokratie haben wir in der Schweiz ein einzigartiges und erfolgbringendes System. Dieses lebt auch davon, dass sich Personen für Wahlen zur Verfügung stellen. Ned nor lafere, sondern au lifere.","Die Sicherheit zu gewährleisten wird in den kommenden Jahren unsere Herausforderung sein. Mein Schwerpunkt liegt neben der Landesverteidigung bei der Energiesicherheit. Der Ausbau von erneuerbaren Energien ist marktwirtschaftlich auszugestalten, neue Kernkraftwerke sollen in Angriff genommen werden.","Mehr gesunder Menschenverstand, weniger Bürokratie. Das habe ich mir auf die Fahne geschrieben. Zudem bin ich überzeugt, dass Probleme auf möglichst tiefer Ebene gelöst werden sollen. Deshalb setze ich mich dafür ein, dass nicht noch mehr Gesetze und Regulierungen dies verhindern.",2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Liechti,Michi,GLP,06h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Linder,Stefan,EVP,07d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lindner,Cornelia,SP,02f,"Ich stehe ein für ein gutes Gesundheitssystem, eine gesunde Umwelt, mit Kreativität und Menschenverstand. Es braucht in der politischen Diskussion wieder mehr Solidarität, ein Mehr an Füreinander und Miteinander. Denn ich sehe täglich, was der Personalmangel nur schon mit dem Pflegepersonal macht.",Klimaveränderungen und -herausforderungen mit Auswirkungen auf das Umfeld und die Gesundheit der Menschen Veränderungen in der Demografie mit Verschiebungen in der Arbeitswelt bis zum Fachkräftemangel Veränderungen in den Gesundheitskosten,"Klimapolitik, Gesundheitspolitik: Vermehrt Kreislauf-Wirtschaft aufgreifen. Weiterführung der Umsetzung der Pflegeinitiative. Die Stärkung des Gesundheitsbereichs und -berufe. Eine Weichenstellung zum Fachpersonenmangel.",0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,Gesundheit
